code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
600028,中国石化,石油加工,北京,0.0,955.58,1210.71,18075.39,4960.32,6115.64,1221.28,1.01,-0.163,5.88,0.75,20010808,2673.46,2.21,-22.59,-234.0,10.12,-3.56,553217.0
600895,张江高科,园区开发,上海,17.63,15.49,15.49,268.85,145.1,0.75,26.36,1.7,0.188,6.22,2.13,19960422,47.94,3.1,-63.09,78.72,31.33,217.23,127332.0
000768,中航飞机,航空,陕西,282.47,27.69,27.69,477.36,395.61,41.39,101.44,3.66,0.016,6.0,2.99,19970626,22.45,0.81,1.33,11.25,5.69,0.68,138840.0
603488,展鹏科技,电气设备,江苏,78.38,0.97,2.09,9.78,8.08,1.17,3.42,1.64,0.028999999999999998,4.28,2.1,20170516,2.84,1.36,-29.95,-32.65,34.08,14.14,10790.0
600888,新疆众和,铝,新疆,18.17,8.4,10.35,117.89,51.38,46.29,25.66,2.48,0.062,4.44,1.01,19960215,8.34,0.81,-21.46,47.49,14.31,6.97,62244.0
600694,大商股份,百货,辽宁,30.45,2.94,2.94,182.66,120.32,45.29,11.95,4.07,0.185,30.81,0.73,19931122,66.03,22.48,-68.18,-85.96,49.94,2.63,25056.0
000011,深物业A,区域地产,深圳,8.88,5.26,5.96,112.88,99.54,0.91,0.8,0.14,0.255,5.53,1.64,19920330,26.09,4.38,64.2,59.54,61.59,17.64,38645.0
300313,天山生物,农业综合,新疆,0.0,1.84,3.13,11.04,1.2,2.53,19.56,6.25,-0.015,0.44,10.3,20120425,-3.32,-1.06,35.86,42.62,13.5,-12.38,15554.0
002390,信邦制药,中成药,贵州,0.0,15.58,16.67,103.19,61.64,23.18,36.24,2.17,-0.008,2.84,1.61,20100416,-1.4,-0.08,-20.22,-121.06,15.78,-1.04,71727.0
002203,海亮股份,铜,浙江,26.67,18.26,19.52,275.34,186.32,21.85,23.15,1.19,0.086,4.52,2.04,20080116,47.15,2.42,35.73,-43.88,5.13,1.47,18503.0
600561,江西长运,公共交通,江西,0.0,2.37,2.37,58.1,12.07,24.72,4.79,2.02,-0.6709999999999999,4.28,1.08,20020716,1.28,0.54,-46.03,-7017.23,-26.76,-48.34,13400.0
002014,永新股份,塑料,安徽,23.59,5.01,5.04,26.61,17.11,7.5,4.31,0.86,0.098,3.4,2.72,20040708,6.22,1.23,-6.6,-3.3,26.13,9.29,16332.0
002511,中顺洁柔,造纸,广东,33.13,12.65,13.09,61.32,28.59,28.63,7.87,0.6,0.14,3.25,5.71,20101125,22.42,1.71,8.46,48.67,45.12,10.98,32508.0
300697,电工合金,铜,江苏,48.45,0.52,2.08,12.42,10.12,1.7,3.17,1.52,0.07200000000000001,3.97,3.52,20170907,3.07,1.47,-42.17,-53.81,12.14,6.23,15083.0
601727,上海电气,电气设备,上海,158.17,108.91,151.52,2784.28,1937.89,172.9,199.76,1.32,0.01,4.19,1.13,20081205,229.2,1.51,-28.54,-85.11,23.51,0.78,292611.0
600648,外高桥,园区开发,上海,39.92,9.35,11.35,336.63,169.64,7.73,36.06,3.18,0.09,9.37,1.53,19930504,51.67,4.55,-47.12,-82.57,26.8,5.9,63400.0
000976,华铁股份,运输设备,广东,63.01,15.95,15.96,62.91,26.21,1.98,26.92,1.69,0.019,2.81,1.71,20000601,2.15,0.13,52.7,38.5,35.7,9.61,38650.0
002453,华软科技,软件服务,江苏,0.0,5.71,5.71,21.59,16.22,2.78,3.46,0.61,-0.02,1.01,4.8,20100720,-3.71,-0.65,-28.48,-338.52,6.7,-2.77,40533.0
600422,昆药集团,中成药,云南,20.49,7.6,7.61,78.26,51.9,11.02,12.0,1.58,0.121,5.65,1.75,20001206,20.84,2.74,-11.83,-10.92,40.13,5.86,60198.0
601077,渝农商行,银行,重庆,4.58,13.57,113.57,10493.49,0.0,48.73,204.28,1.8,0.271,8.02,0.62,20191029,355.91,3.13,0.0,-6.9,0.0,0.0,314762.0
600519,贵州茅台,白酒,贵州,31.53,12.56,12.56,1816.25,1579.25,150.05,13.75,1.09,10.423,118.69,11.08,20010827,1289.86,102.68,12.76,16.69,91.67,53.65,100851.0
002775,文科园林,建筑工程,深圳,0.0,4.08,5.13,44.89,32.62,0.22,10.95,2.14,-0.024,4.95,1.02,20150629,8.67,1.69,-38.44,-169.58,14.2,-4.69,20434.0
002588,史丹利,农药化肥,山东,23.34,7.4,11.57,69.76,38.25,22.42,2.97,0.26,0.054000000000000006,3.85,1.32,20110610,26.93,2.33,22.47,56.51,14.6,3.38,48004.0
000950,重药控股,医药商业,重庆,26.13,8.68,17.28,284.44,229.66,11.38,26.08,1.51,0.049,4.84,1.05,19990916,39.49,2.29,-3.1,-42.45,8.71,1.1,37807.0
000690,宝新能源,火力发电,广东,22.86,20.84,21.76,190.94,50.05,96.96,29.37,1.35,0.055999999999999994,4.42,1.17,19970128,35.71,1.64,31.38,-48.62,31.98,10.68,79291.0
600660,福耀玻璃,汽车配件,福建,28.17,20.03,25.09,417.42,207.68,143.44,62.23,2.48,0.183,8.72,2.37,19930610,102.89,4.1,-15.47,-24.11,34.45,11.03,130253.0
601668,中国建筑,建筑工程,北京,7.19,412.54,419.65,20732.22,14881.46,368.98,120.24,0.29,0.18,6.27,0.83,20090729,2051.14,4.89,-11.34,-14.51,9.25,2.87,567629.0
002336,*ST人乐,超市连锁,深圳,25.49,3.73,4.4,45.6,23.96,12.59,24.36,5.54,0.051,3.31,1.57,20100113,-15.77,-3.58,-5.53,-32.18,23.1,1.06,12654.0
002020,京新药业,化学制药,浙江,19.85,5.88,7.25,58.42,37.28,9.08,20.79,2.87,0.132,5.13,2.04,20040715,12.84,1.77,-11.15,-27.18,60.89,12.05,43370.0
600250,南纺股份,商贸代理,江苏,0.0,2.59,3.11,23.75,7.94,0.69,4.97,1.6,-0.039,3.35,1.58,20010306,1.86,0.6,-22.86,73.78,-4.5,-10.8,11365.0
300604,长川科技,专用机械,浙江,466.99,1.29,3.14,12.83,7.96,1.37,5.86,1.87,0.013999999999999999,3.19,8.32,20170417,1.2,0.38,164.8,825.31,49.54,3.94,20096.0
002211,宏达新材,橡胶,上海,0.0,3.1,4.32,10.12,6.92,1.13,10.27,2.38,-0.006999999999999999,1.63,3.29,20080201,-7.85,-1.82,-55.23,-176.41,9.39,-3.18,34467.0
300086,康芝药业,化学制药,海南,0.0,4.36,4.5,23.9,7.16,3.3,8.26,1.83,-0.025,3.3,1.63,20100526,1.12,0.25,-35.98,-142.28,44.54,-6.74,26235.0
688233,神工股份,化工原料,辽宁,915.96,0.37,1.6,11.57,9.69,1.49,8.65,5.4,0.02,7.11,6.85,20200221,0.96,0.6,0.0,0.0,58.55,12.37,18159.0
300255,常山药业,生物制药,河北,25.92,6.82,9.35,40.76,26.51,7.65,5.27,0.56,0.052000000000000005,2.96,1.83,20110819,12.33,1.32,-13.17,-13.9,77.06,12.25,29183.0
002666,德联集团,化工原料,广东,54.52,4.42,7.54,39.28,27.33,5.68,9.82,1.3,0.025,3.99,1.37,20120327,11.83,1.57,-31.55,-11.79,15.37,3.52,41433.0
300181,佐力药业,中成药,浙江,76.76,4.64,6.09,20.82,7.16,7.84,3.4,0.56,0.018000000000000002,2.17,2.54,20110222,2.67,0.44,-5.02,0.91,67.7,5.65,43828.0
001979,招商蛇口,全国地产,深圳,61.19,79.16,79.16,6340.82,4924.05,45.25,139.18,1.76,0.03,9.65,1.73,20151230,535.24,6.76,171.17,-79.48,25.59,4.57,59669.0
300450,先导智能,专用机械,江苏,91.32,8.48,8.81,92.87,72.49,5.17,10.21,1.16,0.107,4.61,8.47,20150518,19.92,2.26,2.7,-51.38,36.49,10.88,41885.0
600796,钱江生化,农药化肥,浙江,0.0,3.01,3.01,8.59,3.81,3.67,0.38,0.12,-0.015,1.97,2.86,19970408,1.68,0.56,-7.38,13.53,5.05,-5.88,28490.0
300013,新宁物流,仓储物流,江苏,0.0,4.09,4.47,18.44,9.59,2.65,7.57,1.69,-0.011000000000000001,1.8,3.15,20091030,-4.11,-0.92,-28.51,-154.8,27.9,-3.07,21824.0
002167,东方锆业,小金属,广东,0.0,6.19,6.21,22.76,6.77,7.41,5.98,0.96,-0.07,1.3,4.38,20070913,-3.83,-0.62,53.52,-2457.29,8.71,-28.51,45191.0
002640,跨境通,互联网,山西,17.09,11.02,15.58,105.66,68.48,3.68,38.44,2.47,0.084,3.04,1.89,20111208,-7.37,-0.47,-4.79,-41.08,33.1,2.92,60541.0
002393,力生制药,化学制药,天津,31.93,1.82,1.82,52.84,24.04,10.56,16.92,9.27,0.188,24.39,0.98,20100423,10.9,5.98,-23.43,-22.9,65.14,10.3,19388.0
002010,传化智联,仓储物流,浙江,326.67,31.83,32.58,315.88,112.79,16.85,64.95,1.99,0.005,4.46,1.36,20040629,38.51,1.18,-24.99,-90.56,13.6,0.43,33204.0
300225,金力泰,染料涂料,上海,1830.97,4.69,4.7,11.36,7.61,2.42,0.25,0.05,0.001,1.94,3.15,20110531,3.33,0.71,-35.03,-91.84,26.78,0.34,18551.0
600969,郴电国际,水力发电,湖南,58.31,3.7,3.7,132.34,27.26,70.38,24.77,6.69,0.026000000000000002,9.47,0.64,20040408,5.76,1.56,-8.29,-47.56,13.52,1.37,21993.0
000998,隆平高科,种植业,湖南,251.48,9.69,13.17,151.55,68.17,14.31,30.01,2.28,0.018000000000000002,4.7,3.89,20001211,21.7,1.65,9.05,-82.17,42.97,2.97,91803.0
000650,仁和药业,中成药,江西,18.42,11.8,12.38,51.26,34.22,5.37,2.95,0.24,0.083,3.16,1.95,19961210,21.24,1.72,-25.89,-27.73,42.4,11.7,149019.0
600101,明星电力,水力发电,四川,25.16,4.21,4.21,33.13,8.35,19.1,4.89,1.16,0.062,5.64,1.1,19970627,13.08,3.1,-16.28,-12.51,11.34,7.15,32513.0
688086,紫晶存储,IT设备,广东,188.7,0.44,1.9,24.34,20.6,1.18,12.96,6.81,0.1,9.44,6.61,20200226,2.81,1.47,0.0,0.0,39.06,15.41,21508.0
300800,力合科技,电器仪表,湖南,31.91,0.2,0.8,20.17,18.02,1.67,9.71,12.13,0.591,21.3,3.54,20191106,6.05,7.57,0.0,0.0,50.91,33.49,15829.0
603678,火炬电子,元器件,福建,41.81,4.53,4.53,43.93,28.28,6.73,11.11,2.45,0.151,7.04,3.6,20150126,15.12,3.34,30.29,-4.82,26.49,11.33,26714.0
002608,江苏国信,火力发电,江苏,12.55,37.78,37.78,715.2,199.52,253.0,167.69,4.44,0.126,7.28,0.87,20110810,23.96,0.63,-7.7,-56.82,13.29,11.28,21198.0
600389,江山股份,农药化肥,江苏,14.63,2.97,2.97,44.17,23.72,12.27,1.27,0.43,0.32899999999999996,7.11,2.71,20010110,14.52,4.89,2.75,7.64,17.39,7.86,12604.0
600133,东湖高新,园区开发,湖北,0.0,6.93,7.54,253.78,166.24,7.9,17.94,2.38,-0.08,5.91,1.09,19980212,15.61,2.07,-28.28,-270.42,8.85,-4.74,78885.0
600200,江苏吴中,化学制药,江苏,153.44,7.12,7.12,42.73,23.91,5.03,14.03,1.97,0.011000000000000001,3.32,1.96,19990401,1.79,0.25,3.76,2.2,33.95,1.75,103923.0
002741,光华科技,化工原料,广东,0.0,3.19,3.74,25.49,13.49,7.4,3.13,0.84,-0.036000000000000004,3.14,4.2,20150216,4.3,1.15,-25.03,-193.97,16.35,-4.62,35480.0
600066,宇通客车,汽车整车,河南,0.0,22.14,22.14,336.54,244.35,37.62,12.79,0.58,-0.065,7.39,1.79,19970508,100.68,4.55,-41.97,-146.13,15.99,-5.1,58105.0
603998,方盛制药,中成药,湖南,36.45,4.29,4.34,20.74,7.16,4.98,1.42,0.33,0.045,2.64,2.5,20141205,5.28,1.22,10.77,-17.65,60.46,7.45,32842.0
300233,金城医药,化学制药,山东,19.39,3.67,3.93,56.06,22.17,13.47,25.03,6.37,0.257,10.53,1.89,20110622,12.01,3.05,2.57,3.02,52.27,15.53,9742.0
688101,三达膜,环境保护,陕西,28.57,0.77,3.34,42.92,25.55,0.44,15.15,4.54,0.175,9.64,2.07,20191115,12.84,3.84,0.0,0.0,43.32,43.59,20137.0
002549,凯美特气,环境保护,湖南,239.84,6.2,6.24,16.35,6.05,7.1,0.4,0.06,0.006999999999999999,1.56,4.28,20110218,2.48,0.4,-23.38,-74.95,38.56,5.1,20964.0
300400,劲拓股份,专用机械,深圳,23.88,1.82,2.44,11.02,7.4,2.83,0.67,0.27,0.14,2.38,5.63,20141010,3.32,1.36,215.87,439.35,33.84,17.77,14707.0
002149,西部材料,小金属,陕西,0.0,4.25,4.25,45.06,26.74,13.05,12.39,2.91,-0.033,4.18,1.6,20070810,0.59,0.14,-4.02,-1136.26,8.02,-4.6,34244.0
600458,时代新材,塑料,湖南,162.67,8.03,8.03,145.08,90.67,27.73,30.57,3.81,0.01,5.6,1.21,20021219,8.63,1.07,-8.76,-74.1,15.36,0.36,49141.0
603416,信捷电气,电气设备,江苏,30.31,0.91,1.41,15.43,12.02,0.91,3.7,2.63,0.335,8.89,4.57,20161221,6.69,4.76,23.24,51.47,43.75,28.58,5535.0
000561,烽火电子,通信设备,陕西,0.0,5.97,6.04,31.22,24.22,2.39,2.17,0.36,-0.08800000000000001,2.38,2.88,19940509,6.51,1.08,-65.79,-194.8,38.53,-89.6,53946.0
300779,惠城环保,环境保护,山东,344.06,0.25,1.0,8.69,3.89,3.31,4.0,4.0,0.015,6.51,3.2,20190522,1.3,1.3,-18.13,-91.1,28.97,2.02,11228.0
688020,方邦股份,元器件,广东,61.18,0.19,0.8,16.03,14.35,0.61,10.63,13.29,0.435,19.47,5.47,20190722,3.76,4.7,7.69,37.72,63.73,54.86,7601.0
001965,招商公路,路桥,天津,0.0,5.55,61.78,928.42,99.98,26.99,290.46,4.7,-0.11599999999999999,7.76,0.92,20171225,119.25,1.93,-49.09,-169.53,13.52,-82.14,46504.0
688166,博瑞医药,化学制药,江苏,150.8,0.39,4.1,14.43,10.4,2.24,7.01,1.71,0.083,3.29,15.24,20191108,2.23,0.54,45.16,111.07,62.42,26.2,9246.0
300193,佳士科技,专用机械,深圳,32.14,4.58,5.07,25.4,20.95,2.05,12.78,2.52,0.057,4.21,1.73,20110322,4.57,0.9,-30.01,-2.98,33.61,20.29,28244.0
002811,亚泰国际,装修装饰,深圳,52.1,1.62,1.8,32.65,27.34,3.03,6.21,3.45,0.07,8.35,1.75,20160908,6.19,3.44,-21.47,-47.06,19.32,3.27,14716.0
000576,广东甘化,综合类,广东,93.32,4.28,4.43,15.86,5.4,0.59,7.57,1.71,0.02,2.56,2.85,19940907,-1.14,-0.26,25.44,-64.79,35.86,6.93,27822.0
600038,中直股份,航空,黑龙江,124.75,5.89,5.89,263.15,232.11,19.74,43.12,7.32,0.08800000000000001,13.97,3.14,20001218,27.49,4.66,-18.24,-34.12,14.37,2.66,30719.0
600996,贵广网络,影视音像,贵州,0.0,10.52,10.52,146.98,46.96,64.02,16.7,1.59,-0.092,4.25,1.73,20161226,15.18,1.44,-14.23,-274.4,9.92,-17.74,47483.0
603353,和顺石油,石油贸易,湖南,52.64,0.33,1.33,18.07,11.73,1.46,8.84,6.62,0.19,11.56,2.56,20200407,4.63,3.47,0.0,0.0,21.06,6.39,37107.0
600449,宁夏建材,水泥,宁夏,0.0,4.78,4.78,74.14,22.73,37.26,20.27,4.24,-0.035,11.65,1.28,20030829,27.81,5.82,-20.29,69.26,19.77,-4.48,29455.0
600089,特变电工,电气设备,新疆,17.16,37.14,37.14,1064.97,546.35,334.62,110.99,2.99,0.111,8.29,0.92,19970618,140.99,3.8,-1.68,-8.22,22.5,5.23,278234.0
300069,金利华电,电气设备,浙江,0.0,0.92,1.17,5.7,2.9,1.44,2.61,2.23,-0.028999999999999998,3.07,4.96,20100421,-0.37,-0.32,-55.17,-136.69,28.4,-24.08,5136.0
000661,长春高新,生物制药,吉林,57.04,1.7,2.02,139.21,98.01,15.21,30.72,15.18,2.681,42.63,14.35,19961218,47.68,23.56,-6.43,48.59,88.9,32.66,26506.0
300133,华策影视,影视音像,浙江,30.83,13.85,17.56,92.03,75.13,0.82,29.65,1.69,0.063,3.03,2.54,20101026,10.99,0.63,3.64,204.87,31.58,14.43,24894.0
600538,国发股份,医药商业,广西,875.31,4.64,4.64,7.44,4.59,0.96,5.87,1.26,0.002,1.39,5.58,20030114,-4.4,-0.95,5.9,-33.2,19.26,1.75,21087.0
002367,康力电梯,运输设备,江苏,271.65,5.24,7.98,57.57,39.62,11.89,11.82,1.48,0.006999999999999999,3.68,2.13,20100312,7.6,0.95,-29.89,-80.42,27.64,1.11,42519.0
600410,华胜天成,软件服务,北京,16.82,10.99,10.99,105.64,53.21,3.9,25.78,2.35,0.23600000000000002,4.67,3.4,20040427,12.59,1.15,-19.5,34.34,17.06,27.96,157122.0
601007,金陵饭店,酒店餐饮,江苏,0.0,3.0,3.0,31.44,11.81,11.9,4.03,1.34,-0.063,4.91,1.62,20070406,6.62,2.21,-14.59,-246.23,37.07,-7.24,17465.0
603955,大千生态,环境保护,江苏,114.38,1.13,1.13,30.92,16.76,0.23,5.57,4.93,0.035,10.8,1.5,20170310,4.94,4.37,-25.54,-18.18,27.99,5.4,10354.0
300227,光韵达,元器件,深圳,79.59,1.56,2.5,17.49,7.6,5.05,5.05,2.02,0.051,4.41,3.7,20110608,3.4,1.36,-2.5,59.38,37.51,8.85,15462.0
603195,公牛集团,电气设备,浙江,137.93,0.6,6.0,105.35,86.62,12.26,37.53,6.26,0.29,15.37,10.19,20200206,45.69,7.61,0.0,0.0,36.95,12.35,31098.0
000726,鲁 泰Ａ,纺织,山东,17.14,5.61,8.58,118.47,42.16,59.83,2.58,0.3,0.121,9.12,0.91,20001225,54.76,6.38,-18.94,-46.96,27.35,8.27,56319.0
002013,中航机电,航空,湖北,115.88,36.08,36.09,279.86,181.27,50.16,7.78,0.22,0.018000000000000002,2.62,3.18,20040705,45.54,1.26,-16.08,7.03,19.75,3.12,63056.0
002868,绿康生化,农业综合,福建,37.99,1.2,1.2,9.54,5.12,1.91,3.76,3.13,0.11,6.33,2.64,20170503,2.39,1.99,21.63,22.55,34.44,15.99,11454.0
002558,巨人网络,互联网,重庆,27.43,20.24,20.24,101.22,48.77,3.28,40.03,1.98,0.156,4.09,4.2,20110302,43.24,2.14,1.81,14.84,87.25,45.72,35350.0
300010,立思辰,软件服务,北京,0.0,7.27,8.68,73.53,23.75,2.72,29.12,3.35,-0.161,3.7,4.76,20091030,-6.35,-0.73,-71.87,-590.26,36.09,-106.21,41393.0
002391,长青股份,农药化肥,江苏,28.88,4.58,6.61,53.23,28.02,19.08,19.99,3.02,0.08,6.52,1.35,20100416,13.79,2.09,-18.45,-29.16,21.9,8.33,56500.0
000902,新洋丰,农药化肥,湖北,14.99,11.73,13.05,100.03,59.58,27.77,4.33,0.33,0.147,5.12,1.72,19990408,44.93,3.44,-10.48,-43.26,16.93,6.84,32397.0
601965,中国汽研,汽车服务,重庆,35.0,9.61,9.7,60.59,26.07,26.67,14.63,1.51,0.064,4.91,1.82,20120611,20.79,2.14,-1.91,-34.43,29.41,12.6,23772.0
300406,九强生物,生物制药,北京,176.38,3.31,5.02,22.29,11.42,2.58,0.65,0.13,0.025,3.96,4.52,20141030,13.0,2.59,-34.57,-78.85,61.07,11.3,16006.0
300171,东富龙,医疗保健,上海,29.89,4.19,6.28,51.0,43.55,3.48,11.28,1.8,0.075,5.1,1.76,20110201,11.75,1.87,14.72,195.98,35.82,9.37,30021.0
600857,宁波中百,百货,浙江,0.0,2.24,2.24,11.95,4.18,1.95,0.65,0.29,-0.033,2.22,4.06,19940425,-1.17,-0.52,-39.64,-161.93,11.13,-4.66,12041.0
300103,达刚控股,工程机械,陕西,168.65,2.45,3.18,20.84,11.85,3.48,2.33,0.73,0.013999999999999999,3.08,2.96,20100812,3.78,1.19,557.13,749.7,12.79,1.9,16120.0
002560,通达股份,电气设备,河南,17.36,2.58,4.44,30.77,18.62,3.8,7.56,1.7,0.132,3.81,2.4,20110303,4.46,1.01,-31.1,69.04,17.98,16.61,55269.0
002463,沪电股份,元器件,江苏,55.25,16.88,17.25,84.68,50.55,26.24,3.39,0.2,0.124,3.11,8.83,20100818,29.22,1.69,16.01,31.68,26.73,13.53,206105.0
002419,天虹股份,百货,深圳,0.0,12.0,12.0,151.87,82.38,43.35,13.09,1.09,-0.042,5.75,1.59,20100601,38.32,3.19,-42.13,-115.98,36.67,-1.67,26608.0
000710,贝瑞基因,医疗保健,四川,65.64,1.42,3.55,30.41,18.42,5.32,10.35,2.92,0.17600000000000002,6.32,7.3,19970422,9.29,2.62,11.14,-62.79,55.43,16.86,15821.0
601607,上海医药,医药商业,上海,12.68,19.23,28.42,1412.83,1033.3,99.18,157.29,5.53,0.365,14.99,1.24,19940324,230.11,8.1,-12.08,-7.84,15.46,2.57,117788.0
002732,燕塘乳业,乳制品,广东,862.71,1.55,1.57,13.42,3.26,8.02,3.19,2.03,0.005,6.39,2.93,20141205,4.51,2.87,-8.13,-92.19,31.86,0.33,17902.0
603197,保隆科技,汽车配件,上海,31.41,0.98,1.66,37.68,22.77,8.55,1.67,1.01,0.226,6.48,4.39,20170519,7.3,4.39,4.53,7.78,29.62,4.87,18040.0
002962,五方光电,元器件,湖北,80.68,0.5,2.02,18.38,13.74,3.66,10.29,5.1,0.08900000000000001,8.19,3.53,20190917,3.88,1.92,0.0,0.0,31.4,18.97,26766.0
002302,西部建设,水泥,新疆,0.0,12.39,12.62,205.12,172.04,19.93,28.07,2.22,-0.086,5.58,1.76,20091103,28.2,2.23,-23.87,-153.26,3.08,-3.84,79091.0
603387,XD基蛋生,医疗保健,江苏,45.88,1.3,2.6,22.34,17.79,2.84,6.11,2.34,0.12,6.41,4.76,20170717,7.13,2.74,-28.27,-49.12,66.3,29.19,19521.0
000938,紫光股份,软件服务,北京,84.54,20.43,20.43,544.16,310.73,5.93,200.57,9.82,0.124,13.92,3.0,19991104,61.52,3.01,-18.45,-32.86,22.5,2.53,74735.0
603357,设计总院,建筑工程,安徽,12.37,2.22,4.55,35.0,30.49,1.16,7.51,1.65,0.213,5.37,1.96,20170801,11.21,2.47,-13.31,-17.95,46.98,27.7,31282.0
002038,双鹭药业,生物制药,北京,47.38,8.52,10.27,53.07,24.85,5.23,0.07,0.01,0.06,4.79,2.37,20040909,32.88,3.2,-58.19,-69.29,87.58,31.64,55348.0
600671,天目药业,中成药,浙江,0.0,1.22,1.22,5.3,1.69,1.39,0.51,0.42,-0.001,0.85,13.43,19930823,-0.94,-0.77,-26.4,92.56,37.62,-0.25,16649.0
300422,博世科,环境保护,广西,16.9,3.3,3.56,98.65,41.98,6.34,4.66,1.31,0.171,4.84,2.39,20150217,8.23,2.31,-1.42,-14.16,27.15,9.62,27604.0
300316,晶盛机电,专用机械,浙江,56.12,12.04,12.84,77.99,55.97,11.21,12.4,0.97,0.105,3.65,6.43,20120511,19.53,1.52,26.13,6.27,33.42,18.74,47417.0
600315,上海家化,日用化工,上海,50.69,6.71,6.71,111.68,61.22,10.94,8.68,1.29,0.17800000000000002,9.43,3.82,20010315,44.35,6.61,-14.8,-48.89,61.33,7.16,34259.0
600750,江中药业,中成药,江西,12.05,5.25,5.25,46.92,30.15,10.42,4.35,0.83,0.25,7.03,1.72,19960923,24.71,4.71,-2.23,3.44,64.78,25.02,38411.0
603567,珍宝岛,中成药,黑龙江,20.34,8.49,8.49,99.48,62.97,14.31,12.25,1.44,0.149,6.32,1.92,20150424,29.38,3.46,-21.2,-25.04,68.09,20.36,25406.0
300535,达威股份,化工原料,四川,0.0,0.82,1.04,9.41,4.47,4.1,3.33,3.19,-0.069,7.19,1.69,20160812,3.08,2.95,-32.37,-187.63,41.83,-14.01,9012.0
002898,赛隆药业,化学制药,广东,0.0,0.6,1.6,8.44,3.17,3.1,3.04,1.9,-0.047,4.07,3.12,20170912,1.7,1.06,-51.07,-340.28,82.64,-23.4,15401.0
002007,华兰生物,生物制药,河南,70.2,15.67,18.24,77.91,58.47,11.97,5.0,0.27,0.136,3.72,10.22,20040625,43.72,2.4,-2.62,-4.71,61.46,36.5,67000.0
300583,赛托生物,生物制药,山东,0.0,0.83,1.08,29.12,14.21,10.9,11.4,10.57,-0.225,16.77,1.58,20170106,5.12,4.75,-22.68,-175.65,17.04,-10.91,14317.0
300519,新光药业,中成药,浙江,19.73,1.14,1.6,8.85,7.26,1.07,1.61,1.01,0.171,5.17,2.61,20160624,4.3,2.69,-16.81,-16.17,57.22,38.58,13428.0
300727,润禾材料,化工原料,浙江,59.16,0.39,1.27,6.57,3.22,2.13,2.21,1.74,0.057999999999999996,4.5,3.06,20171127,1.79,1.41,-14.64,-46.63,26.33,6.4,8915.0
600267,海正药业,化学制药,浙江,0.0,9.66,9.66,217.19,81.02,82.43,36.49,3.78,-0.07400000000000001,6.42,2.18,20000725,12.24,1.27,-10.66,-325.05,43.91,-2.86,120708.0
002793,东音股份,专用机械,浙江,45.51,2.48,14.46,75.71,49.41,15.11,0.65,0.04,0.077,2.65,5.3,20160415,23.03,1.59,-29.21,-10.97,53.68,8.75,22958.0
300260,新莱应材,机械基件,江苏,68.11,1.27,2.02,22.58,14.75,4.68,3.15,1.56,0.053,3.92,3.67,20110906,2.5,1.24,-19.93,-7.29,25.33,3.93,11179.0
688310,迈得医疗,医疗保健,浙江,118.9,0.2,0.84,7.89,6.91,0.46,4.87,5.83,0.064,8.52,3.55,20191203,1.14,1.36,0.0,0.0,61.84,23.64,5451.0
603956,威派格,专用机械,上海,0.0,0.88,4.26,13.83,9.41,2.8,3.0,0.7,-0.057,2.57,5.87,20190222,3.25,0.76,9.28,0.45,63.58,-30.0,12711.0
600862,中航高科,航空,江苏,29.05,13.93,13.93,67.57,45.5,11.89,14.49,1.04,0.133,3.13,4.95,19940520,10.02,0.72,12.78,62.68,32.71,24.12,56279.0
300347,泰格医药,医疗保健,浙江,57.17,5.43,7.49,82.42,35.01,2.62,17.23,2.3,0.34,6.03,12.9,20120817,20.51,2.74,6.77,75.22,46.24,39.22,28801.0
300480,光力科技,电器仪表,河南,165.55,0.94,1.92,8.8,5.28,0.4,2.43,1.27,0.027000000000000003,3.87,4.59,20150702,2.72,1.42,-5.33,9.79,57.38,11.39,17990.0
300763,锦浪科技,电气设备,浙江,24.86,0.32,0.81,14.61,11.21,2.53,5.12,6.3,0.73,11.72,6.11,20190319,3.18,3.92,75.49,766.54,44.66,20.78,11035.0
603585,苏利股份,化工原料,江苏,20.82,1.8,1.8,29.07,18.18,4.13,6.9,3.83,0.217,11.12,1.63,20161214,10.06,5.59,-26.95,-51.02,31.03,12.1,12241.0
603360,百傲化学,化工原料,辽宁,14.05,2.61,2.61,13.03,6.32,4.2,2.7,1.03,0.344,4.36,4.44,20170206,5.92,2.26,45.66,181.71,63.13,45.05,10153.0
300003,乐普医疗,医疗保健,北京,45.95,15.15,17.82,164.65,61.44,15.07,0.02,0.0,0.215,4.38,9.03,20091030,58.01,3.26,-11.26,-34.13,73.69,23.03,51376.0
300796,贝斯美,化工原料,浙江,710.46,0.3,1.21,11.86,7.65,2.66,6.76,5.58,0.006999999999999999,8.17,2.49,20191115,1.73,1.43,0.0,0.0,17.62,1.27,16337.0
603881,数据港,电信运营,上海,114.66,2.11,2.11,39.2,5.95,17.84,3.67,1.74,0.139,5.35,11.92,20170208,5.25,2.49,-8.72,-18.53,42.76,16.83,26600.0
300188,美亚柏科,软件服务,福建,0.0,5.96,8.05,37.57,21.04,3.83,6.96,0.86,-0.055,3.7,5.84,20110316,11.91,1.48,-6.78,-211.21,41.79,-19.35,24732.0
